"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPR60125179329","Female","C10001","A","C","4",4000,"B014","P","Y","S122","G",0,20000,2,15.5,974,"10",31,5,90,31,5,"Friday",73.7917808219178
"APPS80058138425","Male","C10001","A","A","4",2000,"B012","G","Y","S122","G",0,10000,4,28.5,351,"2",10,3,81,10,3,"Friday",64.5616438356164
"APPX90930402911","Male","C10030","B","B","4",4000,"B001","P","Y","S122","G",1500,10000,2,28,549,"7",17,8,84,17,8,"Friday",68.0027397260274
"APPZ50322593107","Male","C10087","C","B","4",2000,"","","Y","S122","G",0,30000,4,18.15,884,"2",27,10,74,27,10,"Friday",58.1890410958904
"APPG80908021818","Male","C10005","A","B","4",2750,"B002","P","Y","S122","G",0,50000,5,15.75,1209,"7",5,9,86,5,9,"Friday",70.0547945205479
"APPL20067388303","Male","C10001","A","B","4",1800,"","","Y","S122","G",133.4,37000,5,18.25,945,"2",2,4,83,2,4,"Friday",66.6246575342466
"APPY50332405627","Male","C10027","A","A","4",2500,"","","Y","S122","G",0,30000,3,15.5,1047,"7",8,9,88,8,9,"Friday",72.0657534246575
"APPA90351561814","Male","C10007","A","C","4",1230,"B002","P","Y","S122","G",0,18000,4,35.5,707,"2",12,7,91,12,7,"Friday",74.9068493150685
"APPE90617593237","Male","C10002","A","A","4",4800,"B004","P","Y","S122","G",0,20000,4,13.99,546,"10",5,8,89,5,8,"Friday",72.972602739726
"APPK20442681807","Male","C10105","C","C","4",4000,"B002","P","Y","S122","G",800,30000,4,16.75,862,"7",21,7,87,21,7,"Friday",70.9287671232877
"APPO50756897247","Male","C10003","A","B","4",3100,"B005","P","Y","S122","G",0,10000,2,25.5,536,"7",13,2,92,13,2,"Friday",75.4986301369863
"APPR90628096545","Male","C10001","A","A","1",4000,"B003","G","Y","S122","G",714.9,50000,4,13.99,1366,"10",14,12,79,14,12,"Friday",63.3232876712329
"APPF50903993922","Male","C10053","B","A","4",23500,"B040","P","Y","S122","G",0,2e+05,5,18,5079,"7",7,1,90,7,1,"Friday",73.3972602739726
"APPG10551151034","Male","C10237","C","A","4",1550,"B001","P","Y","S122","G",0,15000,2,37,894,"2",9,4,92,9,4,"Friday",75.6520547945206
"APPI10834208223","Male","C10003","A","C","4",3042.2,"B004","P","Y","S122","G",0,20000,4,13.99,546,"7",20,12,61,20,12,"Friday",45.3287671232877
"APPO10164401826","Male","C10165","C","C","4",1600,"B007","G","Y","S122","G",400,18000,4,18.25,531,"2",20,4,82,20,4,"Friday",65.6739726027397
"APPP60946949932","Male","C10002","A","A","4",8000,"B001","P","Y","S122","G",1900,20000,2,13,951,"10",8,1,85,8,1,"Friday",68.3972602739726
"APPV50361021508","Male","C10002","A","C","4",5000,"B004","P","Y","S122","G",0,50000,2,16.75,2466,"10",12,8,88,12,8,"Friday",71.9917808219178
"APPX80037358729","Male","C10008","A","A","4",3500,"B002","P","Y","S122","G",1400,29000,5,15.25,694,"7",17,7,71,17,7,"Friday",54.9068493150685
"APPZ80059093934","Male","C10409","C","C","4",1600,"B007","G","Y","S122","G",400,10000,3,18.25,363,"2",20,4,82,20,4,"Friday",65.6739726027397
"APPC90474466218","Male","C10003","A","B","4",7000,"B002","P","Y","S122","G",0,1e+05,5,13.99,2326,"10",20,1,87,20,1,"Friday",70.4301369863014
"APPD80611478315","Male","C10004","A","B","4",1630,"B022","G","Y","S122","G",250,10000,4,31.5,369,"2",12,10,86,12,10,"Friday",70.1561643835616
"APPM40021897202","Female","C10013","B","C","2",1489.6,"B004","P","Y","S122","G",0,22000,4,35.5,864,"2",21,11,91,21,11,"Friday",75.2684931506849
"APPZ80621767548","Male","C10042","C","A","4",4100,"B014","P","Y","S122","G",0,20000,3,18,723,"7",15,7,77,15,7,"Friday",60.9068493150685
"APPC70817886834","Male","C10019","B","A","4",1700,"B020","G","Y","S122","G",0,10000,4,35.5,393,"2",26,8,87,26,8,"Friday",71.027397260274
"APPE50012598036","Male","C10001","A","B","4",2032.2,"B004","P","Y","S122","G",0,30000,5,16.75,742,"4",26,12,84,26,12,"Friday",68.3616438356164
"APPH10957425322","Male","C10010","A","B","4",1872.2,"B004","P","Y","S122","G",0,31000,4,28.5,1089,"2",5,10,84,5,10,"Friday",68.1369863013699
"APPJ10861344506","Male","C10008","A","B","3",1600,"B002","P","Y","S122","G",524,12000,3,18.25,435,"2",31,10,86,31,10,"Friday",70.2082191780822
"APPK50356407633","Male","C10003","A","C","3",2000,"B002","P","Y","S122","G",0,10000,3,16.75,355,"4",3,5,86,3,5,"Friday",69.7123287671233
"APPL80354024719","Male","C10004","A","C","4",1600,"B004","P","Y","S122","G",0,10000,2,31.5,567,"2",7,10,89,7,10,"Friday",73.1452054794521
"APPN80240932938","Female","C10005","A","B","4",1350,"B006","P","Y","S122","G",0,10000,2,31.5,567,"2",31,12,89,31,12,"Friday",73.3780821917808
"APPS30571382426","Male","C10016","B","A","4",1200,"B002","P","Y","S122","G",375,5000,2,35.5,294,"2",11,7,91,11,7,"Friday",74.9041095890411
"APPX40818297907","Male","C10003","A","A","4",6500,"B011","P","Y","S122","G",2000,30000,3,15.25,1044,"10",19,12,72,19,12,"Friday",56.3342465753425
"APPA50802524206","Male","C10015","C","A","1",3000,"B003","G","Y","S122","G",0,55000,4,15.25,1538,"4",24,9,93,24,9,"Friday",77.1123287671233
"APPH10065399937","Male","C10004","A","B","4",4100,"B018","G","Y","S122","G",800,50000,5,16.75,1236,"10",7,10,83,7,10,"Friday",67.1397260273973
"APPO30615884645","Male","C10001","A","C","4",3600,"B002","P","Y","S122","G",0,20000,4,15.75,564,"7",26,6,60,26,6,"Friday",43.8438356164384
"APPU80080501228","Male","C10007","A","C","4",2400,"B004","P","Y","S122","G",0,10000,3,31.5,433,"2",14,4,88,14,4,"Friday",71.6630136986301
"APPC40931078035","Male","C10005","A","B","4",2550,"B044","P","Y","S122","G",0,20000,3,15.5,698,"7",10,12,86,10,12,"Friday",70.3178082191781
"APPD90747175147","Male","C10006","A","C","4",3791.5,"B002","P","Y","S122","G",0,30000,5,13.49,690,"10",9,1,78,9,1,"Friday",61.3945205479452
"APPJ40825146329","Male","C10147","C","A","4",2600,"B018","G","Y","S122","G",600,10000,2,17.5,497,"7",11,4,89,11,4,"Friday",72.654794520548
"APPK80025126408","Male","C10279","C","A","1",5000,"B003","G","Y","S122","G",1200,20000,2,15.75,977,"7",25,8,85,25,8,"Friday",69.0246575342466
"APPM20615168628","Male","C10201","C","A","4",1400,"","","Y","S122","G",500,8000,4,37,322,"2",9,8,83,9,8,"Friday",66.9780821917808
"APPM50375428223","Male","C10004","A","A","4",4370,"B018","G","Y","S122","G",0,73000,4,13.99,1994,"7",20,4,90,20,4,"Friday",73.6794520547945
"APPK90027472613","Male","C10103","C","B","4",6500,"B001","P","Y","S122","G",1713,20000,3,18,723,"7",1,11,82,1,11,"Friday",66.2082191780822
"APPK10061899448","Male","C10005","A","B","4",3000,"B006","P","Y","S122","G",0,30000,3,13.99,1025,"7",29,10,83,29,10,"Friday",67.2
"APPR10589018117","Male","C10011","B","B","4",2200,"B009","G","Y","S122","G",150,20000,5,18.15,510,"2",28,4,88,28,4,"Friday",71.7013698630137
"APPU80887652427","Male","C10003","A","B","2",3282.7,"B005","P","Y","S122","G",579.7,35000,4,18.5,1037,"10",1,9,79,1,9,"Friday",63.0383561643836
"APPW10734037632","Male","C10006","A","B","4",1080,"B001","P","Y","S122","G",0,10000,4,16,283,"0",4,11,79,4,11,"Friday",63.213698630137
"APPX20365548747","Male","C10007","A","C","1",1467,"B001","P","Y","S122","G",0,10000,3,35.5,455,"2",30,10,89,30,10,"Friday",73.2082191780822
"APPA70770243029","Male","C10001","A","A","1",4800,"B003","G","Y","S122","G",0,81000,4,13.99,2213,"10",11,11,86,11,11,"Friday",70.2383561643836
"APPM70893802207","Male","C10006","A","A","4",1500,"B003","G","Y","S122","G",400,10000,3,18.25,363,"2",1,8,88,1,8,"Friday",71.9616438356164
"APPR40296567701","Male","C10007","A","A","4",3800,"B003","G","Y","S122","G",0,30000,5,15.25,718,"7",2,7,70,2,7,"Friday",53.8657534246575
"APPS80780175834","Male","C10303","C","A","4",3600,"B018","G","Y","S122","G",0,10000,2,17.5,497,"7",21,8,92,21,8,"Friday",76.0191780821918
"APPD40272514928","Male","C10013","B","C","4",2850,"B011","P","Y","S122","G",0,51000,4,15.25,1426,"10",24,3,86,24,3,"Friday",69.6027397260274
"APPF10618344148","Male","C10006","A","C","4",1400,"B002","P","Y","S122","G",0,22000,4,31.5,811,"2",5,6,86,5,6,"Friday",69.8027397260274
"APPL80695798715","Male","C10014","B","B","4",3000,"B004","P","Y","S122","G",0,54000,4,13.99,1475,"4",27,4,83,27,4,"Friday",66.6931506849315
"APPM40268402822","Male","C10039","B","A","2",2552.5,"B006","P","Y","S122","G",544,30000,5,15.75,726,"7",14,3,77,14,3,"Friday",60.5698630136986
"APPR20720888346","Female","C10018","C","B","4",1200,"B012","G","Y","S122","G",0,18000,4,35.5,707,"2",28,12,91,28,12,"Friday",75.3698630136986
"APPA80555092232","Male","C10020","A","A","4",12000,"B002","P","Y","S122","G",0,150000,5,13.99,3489,"7",15,5,78,15,5,"Saturday",61.7369863013699
"APPE30820336605","Male","C10275","C","C","4",1942,"B002","P","Y","S122","G",600,20000,5,18.25,511,"2",26,6,80,26,6,"Saturday",63.8547945205479
"APPJ40486804106","Male","C10009","B","A","4",3850,"B007","G","Y","S122","G",0,30000,2,13.99,1440,"10",4,10,78,4,10,"Saturday",62.1260273972603
"APPN90087131519","Male","C10012","A","C","4",5000,"B001","P","Y","S122","G",0,101000,5,13.75,2337,"7",30,9,77,30,9,"Saturday",61.1150684931507
"APPT50604477125","Male","C10100","C","A","4",4100,"","","Y","S122","G",0,50000,5,16,1216,"7",16,1,66,16,1,"Saturday",49.4027397260274
"APPB30610954917","Male","C10002","A","B","3",4200,"B006","P","Y","S122","G",0,70000,4,13.75,1904,"10",14,7,86,14,7,"Saturday",69.9068493150685
"APPF80471665338","Male","C10015","C","A","4",4000,"B003","G","Y","S122","G",0,82000,4,15.25,2293,"2",10,6,92,10,6,"Saturday",75.8191780821918
"APPG40157113444","Male","C10001","A","B","4",5000,"B001","P","Y","S122","G",0,50000,3,13.99,1709,"10",4,10,90,4,10,"Saturday",74.1342465753425
"APPR30111709509","Male","C10004","A","B","4",2300,"B015","P","Y","S122","G",295.7,26000,3,28.5,1082,"2",2,5,92,2,5,"Saturday",75.7123287671233
"APPS80013511606","Male","C10001","A","B","4",2000,"B008","G","Y","S122","G",0,47000,5,13.75,1088,"2",19,3,92,19,3,"Saturday",75.5917808219178
"APPX40886226103","Male","C10005","A","A","4",1200,"B006","P","Y","S122","G",0,10000,3,31.5,433,"2",29,12,93,29,12,"Saturday",77.372602739726
"APPC70475098606","Male","C10003","A","A","4",4500,"B013","G","Y","S122","G",1000,40000,3,13.99,1367,"10",9,7,85,9,7,"Saturday",68.8931506849315
"APPE80014238817","Male","C10013","B","C","4",1700,"B001","P","Y","S122","G",439.5,10000,3,18.25,363,"2",30,5,84,30,5,"Saturday",67.7835616438356
"APPG90053082018","Male","C10031","C","A","4",2800,"","","Y","S122","G",600,20000,3,30.5,855,"7",20,1,86,20,1,"Saturday",69.427397260274
"APPJ50522465325","Male","C10126","C","C","4",3300,"B017","G","Y","S122","G",0,20000,3,18.15,725,"7",21,5,84,21,5,"Saturday",67.758904109589
"APPP70767374929","Male","C10027","A","A","4",3600,"B001","P","Y","S122","G",0,50000,5,16.75,1236,"7",10,7,78,10,7,"Saturday",61.8904109589041
"APPQ80048137011","Male","C10005","A","A","4",1800,"B012","G","Y","S122","G",0,29000,4,31.5,1070,"2",16,10,92,16,10,"Saturday",76.1698630136986
"APPS80670276206","Male","C10001","A","B","4",4000,"B014","P","Y","S122","G",0,30000,3,13.99,1025,"10",15,10,68,15,10,"Saturday",52.1506849315069
"APPW50914657633","Male","C10001","A","A","4",9850,"B017","G","Y","S122","G",150,20000,5,15.25,478,"10",31,8,83,31,8,"Saturday",67.0356164383562
"APPA60259371009","Male","C10001","A","A","4",1500,"B001","P","Y","S122","G",400,10000,3,18.25,363,"0",7,3,89,7,3,"Saturday",72.5561643835617
"APPK10643821022","Male","C10008","A","C","4",2500,"B003","G","Y","S122","G",400,10000,3,13,337,"7",21,2,83,21,2,"Saturday",66.5123287671233
"APPM70501688244","Male","C10001","A","A","4",48000,"B002","P","Y","S122","G",1650,10000,3,15.25,348,"10",6,3,80,6,3,"Saturday",63.5479452054795
"APPN50103567343","Male","C10010","A","C","4",1900,"B006","P","Y","S122","G",0,32000,4,28.5,1124,"2",1,12,84,1,12,"Saturday",68.2904109589041
"APPP70459747535","Male","C10001","A","A","4",1900,"B006","P","Y","S122","G",0,30000,4,28.5,1054,"2",15,10,89,15,10,"Saturday",73.1643835616438
"APPQ20471029623","Male","C10005","A","A","4",3670,"B001","P","Y","S122","G",269.6,30000,3,13.99,1025,"7",19,8,73,19,8,"Saturday",56.9972602739726
"APPR30240849717","Male","C10002","A","C","4",3000,"B001","P","Y","S122","G",490,20000,3,13.99,683,"10",1,8,88,1,8,"Saturday",71.958904109589
"APPY20402672409","Male","C10001","A","A","4",3250,"B004","P","Y","S122","G",0,20000,4,18,587,"10",11,1,86,11,1,"Saturday",69.4027397260274
"APPF40910645136","Male","C10013","B","A","4",3500,"B001","P","Y","S122","G",1137.2,20000,3,27.5,822,"7",14,4,91,14,4,"Saturday",74.6602739726027
"APPK40897766623","Male","C10005","A","A","4",3670,"B001","P","Y","S122","G",269.6,30000,3,13.99,1025,"7",19,8,73,19,8,"Saturday",56.9972602739726
"APPT30477855513","Male","C10048","C","B","4",5600,"B001","P","Y","S122","G",1000,50000,3,16.15,1762,"7",31,7,85,31,7,"Saturday",68.9534246575342
"APPW50906777839","Male","C10019","B","A","4",3000,"","","Y","S122","G",0,49000,4,15.5,1376,"7",3,3,94,3,3,"Saturday",77.5479452054795
"APPZ60267845127","Male","C10006","A","B","4",1500,"B003","G","Y","S122","G",0,10000,4,31.5,369,"2",3,12,73,3,12,"Saturday",57.2876712328767
"APPA50914126207","Male","C10012","A","B","4",1800,"B001","P","Y","S122","G",0,42000,5,14.25,983,"2",11,1,81,11,1,"Saturday",64.4
"APPB50896086327","Male","C10001","A","B","4",4300,"B008","G","Y","S122","G",660,30000,3,18,1085,"10",16,2,74,16,2,"Saturday",57.4931506849315
"APPF50005279737","Male","C10001","A","B","4",35000,"B016","G","Y","S122","G",0,20000,3,15.25,696,"10",11,6,79,11,6,"Saturday",62.8109589041096
"APPK50455225248","Female","C10001","A","A","4",1830,"B008","G","Y","S122","G",0,30000,3,18.25,1088,"2",21,10,84,21,10,"Saturday",68.1780821917808
"APPT60996363107","Female","C10006","A","C","4",2500,"B002","P","Y","S122","G",0,50000,5,16.25,1223,"10",7,10,92,7,10,"Saturday",76.1452054794521
"APPU20394363211","Male","C10019","B","C","4",2500,"","","Y","S122","G",400,20000,5,15.75,484,"7",31,8,62,31,8,"Saturday",46.0219178082192
"APPV20470488348","Male","C10004","A","C","4",2850,"B003","G","Y","S122","G",500,30000,4,27,1028,"7",4,3,70,4,3,"Saturday",53.5342465753425
"APPA50246629846","Male","C10088","C","A","4",2500,"B016","G","Y","S122","G",0,30000,5,17.5,754,"7",5,11,87,5,11,"Saturday",71.2191780821918
"APPD90983956128","Male","C10132","C","","5",2000,"","","Y","S122","G",0,31000,4,33,1171,"2",16,1,92,16,1,"Saturday",75.4191780821918
"APPK50522131845","Male","C10610","C","A","4",2865,"B010","G","Y","S122","G",0,50000,5,19.75,1318,"7",4,2,84,4,2,"Saturday",67.4657534246575
"APPU80658402841","Male","C10033","C","B","4",1200,"","","Y","S122","G",0,10000,2,37,596,"2",28,6,92,28,6,"Saturday",75.8684931506849
"APPW90455573034","Male","C10002","A","C","4",3100,"B001","P","Y","S122","G",0,53000,4,13.99,1448,"4",13,4,89,13,4,"Saturday",72.6575342465753
"APPC50335351635","Male","C10007","A","C","4",9400,"B001","P","Y","S122","G",0,1e+05,5,15.25,2392,"10",2,12,82,2,12,"Saturday",66.2904109589041
"APPG60712178046","Male","C10001","A","A","1",6000,"B004","P","Y","S122","G",200,10000,1,13,893,"10",24,3,89,24,3,"Saturday",72.6027397260274
"APPN90612364731","Male","C10004","A","A","4",2500,"B018","G","Y","S122","G",0,50000,5,16.75,1236,"7",13,3,87,13,3,"Saturday",70.5698630136986
"APPO80417472821","Male","C10009","B","C","4",3000,"B002","P","Y","S122","G",0,54000,4,14.85,1499,"4",2,7,87,2,7,"Saturday",70.8739726027397
"APPP20364576908","Male","C10002","A","B","4",8100,"","","Y","S122","G",0,70000,4,13.49,1895,"10",10,6,82,10,6,"Saturday",65.8109589041096
"APPR60885356146","Male","C10006","A","A","4",1450,"B006","P","Y","S122","G",0,10000,3,31.5,433,"2",4,6,90,4,6,"Saturday",73.8
"APPV20630182512","Male","C10013","B","A","4",2700,"B007","G","Y","S122","G",0,48000,4,15.25,1342,"4",7,6,83,7,6,"Saturday",66.8027397260274
"APPZ50678005916","Male","C10032","C","A","4",2200,"","","Y","S122","G",0,5000,2,33,287,"2",27,11,93,27,11,"Saturday",77.2849315068493
"APPA20006158035","Male","C10004","A","B","1",2200,"B001","P","Y","S122","G",571.8,10000,4,14.5,276,"4",13,11,90,13,11,"Saturday",74.2438356164384
"APPC90644007221","Female","C10010","A","B","4",4000,"B011","P","Y","S122","G",0,50000,5,13.99,1163,"10",21,8,88,21,8,"Saturday",72.013698630137
"APPM70712478239","Male","C10020","A","A","4",3512.5,"B003","G","Y","S122","G",0,75000,5,13.99,1745,"2",30,8,80,30,8,"Saturday",64.0328767123288
"APPO40128235446","Male","C10006","A","B","4",1460,"B006","P","Y","S122","G",0,13000,3,31.5,563,"2",4,6,90,4,6,"Saturday",73.8
"APPY40272636411","Male","C10001","A","B","1",3500,"B015","P","Y","S122","G",500,30000,5,25.5,889,"10",18,11,92,18,11,"Saturday",76.2602739726027
"APPD30617613925","Male","C10002","A","C","4",4400,"B001","P","Y","S122","G",0,30000,3,13.99,1025,"10",7,9,84,7,9,"Saturday",68.0575342465753
"APPE40676762007","Female","C10020","A","A","4",3000,"B010","G","Y","S122","G",0,64000,5,13.99,1489,"2",14,4,83,14,4,"Saturday",66.654794520548
"APPL30910473733","Male","C10004","A","A","4",3270,"","","Y","S122","G",0,20000,5,13.99,465,"7",12,7,81,12,7,"Saturday",64.8986301369863
"APPO20316194026","Male","C10002","A","A","4",4084.4,"","","Y","S122","G",NA,55000,3,16.75,1954,"10",20,9,82,20,9,"Friday",66.0356164383562
"APPS60609758447","Male","C10004","A","A","4",1800,"B015","P","Y","S122","G",0,20000,2,18.25,1001,"2",15,11,89,15,11,"Saturday",73.2493150684931
"APPE20781433641","Male","C10001","A","B","4",2450,"B002","P","Y","S122","G",0,50000,5,15.7,1208,"0",24,2,83,24,2,"Saturday",66.5205479452055
"APPF60777689703","Female","C10014","B","A","4",20000,"B010","G","Y","S122","G",0,180000,4,15.25,5032,"7",22,5,79,22,5,"Saturday",62.7561643835616
"APPH50384843948","Male","C10008","A","A","4",4000,"B030","P","Y","S122","G",220,30000,5,15.25,718,"10",23,10,86,23,10,"Saturday",70.1835616438356
"APPL30728397348","Male","C10001","A","C","4",1700,"B004","P","Y","S122","G",0,30000,5,16.75,742,"0",3,7,93,3,7,"Saturday",76.8821917808219
"APPO40121889601","Female","C10003","A","C","4",48172.5,"B002","P","Y","S122","G",0,3e+05,5,13.99,6979,"10",9,12,82,9,12,"Saturday",66.3095890410959
"APPO60601721238","Male","C10009","B","A","1",3000,"B002","P","Y","S122","G",0,54000,4,13.99,1475,"4",3,10,85,3,10,"Sunday",69.1260273972603
"APPS50354946623","Male","C10049","C","A","4",3300,"B001","P","Y","S122","G",0,20000,4,19.75,606,"7",20,7,67,20,7,"Sunday",50.9068493150685
"APPF40455764921","Female","C10001","A","C","4",2600,"B003","G","Y","S122","G",0,45000,4,16.75,1293,"4",5,4,93,5,4,"Sunday",76.6356164383562
"APPK20918033443","Male","C10013","B","","5",3100,"","","Y","S122","G",0,50000,4,14.85,1388,"7",7,3,91,7,3,"Sunday",74.5534246575343
"APPP60367299921","Male","C10005","A","B","4",1450,"B005","P","Y","S122","G",500,6000,2,31.5,340,"2",5,9,93,5,9,"Sunday",77.0547945205479
"APPQ40297426022","Male","C10126","C","C","4",2000,"B004","P","Y","S122","G",1000,7000,1,33,693,"0",10,8,83,10,8,"Sunday",66.9753424657534
"APPT70787966323","Male","C10008","A","A","4",4000,"B030","P","Y","S122","G",220,30000,5,13.99,698,"10",23,10,86,23,10,"Sunday",70.1808219178082
"APPZ70853946911","Male","C10007","A","C","4",1600,"B014","P","Y","S122","G",0,24000,4,35.5,943,"2",2,4,89,2,4,"Sunday",72.6246575342466
"APPA90362296047","Male","C10170","C","A","4",2400,"B002","P","Y","S122","G",0,20000,4,33,755,"2",20,6,91,20,6,"Sunday",74.841095890411
"APPC90179183238","Male","C10002","A","B","4",1800,"B001","P","Y","S122","G",300,10000,3,31.5,433,"2",31,7,86,31,7,"Sunday",69.9506849315069
"APPD80273567304","Male","C10087","C","A","4",4600,"","","Y","S122","G",0,75000,4,15.75,2116,"7",26,8,74,26,8,"Sunday",58.013698630137
"APPE30514675406","Male","C10082","C","A","4",1500,"B003","G","Y","S122","G",0,10000,3,37,464,"2",26,8,83,26,8,"Sunday",67.0191780821918
"APPK30632132013","Male","C10002","A","C","4",4600,"B005","P","Y","S122","G",683.5,20000,4,13.99,546,"10",20,10,88,20,10,"Sunday",72.1753424657534
"APPL10567742149","Male","C10001","A","C","4",6000,"","","Y","S122","G",0,30000,4,15.25,839,"10",20,6,83,20,6,"Sunday",66.8356164383562
"APPM20015622244","Female","C10004","A","B","4",1240,"B001","P","Y","S122","G",0,10000,2,31.5,567,"2",12,10,93,12,10,"Sunday",77.1561643835616
"APPQ30162359638","Male","C10001","A","C","1",4000,"B005","P","Y","S122","G",0,70000,5,13.99,1628,"10",12,8,90,12,8,"Sunday",73.986301369863
"APPW60097255218","Male","C10396","C","A","4",2485.4,"B008","G","Y","S122","G",0,20000,3,33,882,"2",22,4,89,22,4,"Sunday",72.6794520547945
"APPZ80374577502","Male","C10027","A","C","4",3000,"B014","P","Y","S122","G",500,30000,5,16.75,742,"7",10,7,88,10,7,"Sunday",71.8958904109589
"APPF60446947139","Male","C10003","A","A","4",2886,"B007","G","Y","S122","G",0,50000,4,18.15,1473,"7",16,5,85,16,5,"Sunday",68.7424657534247
"APPG70338799216","Female","C10007","A","A","4",2382.2,"B033","G","Y","S122","G",0,38000,4,31.5,1402,"2",4,4,87,4,4,"Sunday",70.627397260274
"APPV20213556739","Male","C10003","A","C","4",15000,"B001","P","Y","S122","G",5000,25000,1,15.25,2259,"10",6,10,83,6,10,"Sunday",67.1315068493151
"APPL90665457306","Male","C10035","C","C","4",6800,"B002","P","Y","S122","G",1886,20000,5,14.85,474,"10",12,12,76,12,12,"Sunday",60.3123287671233
"APPO30876072628","Male","C10082","C","B","4",11500,"B001","P","Y","S122","G",400,9000,3,14.8,311,"7",3,12,87,3,12,"Sunday",71.2931506849315
"APPR20030594921","Male","C10013","B","A","4",3700,"B003","G","Y","S122","G",0,66000,4,13.99,1803,"4",11,2,84,11,2,"Sunday",67.4821917808219
"APPA80476254827","Male","C10004","A","C","4",2060,"B015","P","Y","S122","G",0,35000,4,28.5,1230,"4",11,8,93,11,8,"Sunday",76.986301369863
"APPD70725095111","Male","C10006","A","A","1",3000,"B003","G","Y","S122","G",0,56000,4,27,1920,"2",8,4,92,8,4,"Sunday",75.6438356164384
"APPT90548774715","Male","C10002","A","C","4",5500,"B001","P","Y","S122","G",0,55000,2,13.75,2634,"10",11,3,88,11,3,"Sunday",71.5643835616438
"APPU80167331822","Female","C10002","A","B","4",2680,"","","Y","S122","G",0,20000,3,15.5,698,"7",16,12,72,16,12,"Sunday",56.3205479452055
"APPV10717425915","Male","C10002","A","C","4",5500,"B001","P","Y","S122","G",0,50000,2,13.99,2400,"10",11,3,88,11,3,"Sunday",71.5643835616438
"APPZ40797781314","Male","C10003","A","C","4",2500,"B001","P","Y","S122","G",0,42000,4,16.5,1201,"7",9,3,87,9,3,"Sunday",70.5561643835617
"APPA70303724417","Male","C10003","A","C","1",1600,"B001","P","Y","S122","G",0,10000,3,18.25,363,"2",20,1,85,20,1,"Sunday",68.4246575342466
"APPB50222586506","Male","C10141","C","C","1",3000,"B002","P","Y","S122","G",950,30000,5,18.15,764,"7",16,3,84,16,3,"Sunday",67.5753424657534
"APPF80441509944","Male","C10004","A","B","4",3300,"B002","P","Y","S122","G",0,60000,4,13.99,1639,"2",18,10,90,18,10,"Sunday",74.1698630136986
"APPX30197193716","Male","C10026","C","C","3",1500.8,"B002","P","Y","S122","G",0,22000,4,18.25,649,"2",24,6,90,24,6,"Sunday",73.8520547945206
"APPA20464037034","Male","C10003","A","B","4",1900,"B003","G","Y","S122","G",0,32000,4,18.25,944,"2",20,8,88,20,8,"Sunday",72.0082191780822
"APPC80911213208","Male","C10029","C","B","4",1500,"B003","G","Y","S122","G",0,22000,4,35.5,864,"2",23,4,88,23,4,"Sunday",71.6821917808219
"APPE20682593418","Male","C10029","C","B","4",1200,"B003","G","Y","S122","G",0,18000,4,35.5,707,"2",23,4,88,23,4,"Sunday",71.6821917808219
"APPG30989041647","Male","C10002","A","A","4",70000,"B001","P","Y","S122","G",0,20000,3,13.99,683,"10",7,3,90,7,3,"Sunday",73.5534246575343
"APPN60981368314","Male","C10179","C","A","4",1510,"","","Y","S122","G",0,22000,4,37,884,"2",27,12,62,27,12,"Sunday",46.3424657534247
"APPY30901301447","Male","C10003","A","A","4",2200,"B004","P","Y","S122","G",0,37000,4,28.5,1300,"2",30,10,95,30,10,"Sunday",79.2054794520548
"APPA10693185633","Male","C10004","A","B","4",6300,"B001","P","Y","S122","G",0,115000,5,13.99,2675,"10",4,8,79,4,8,"Sunday",62.9561643835616
"APPB50704053702","Male","C10005","A","B","4",2500,"B005","P","Y","S122","G",0,40000,4,28.5,1406,"7",10,8,75,10,8,"Sunday",58.9698630136986
"APPI60846939411","Male","C10018","C","A","4",2200,"B003","G","Y","S122","G",0,35000,4,31.5,1291,"2",29,6,87,29,6,"Sunday",70.8630136986301
"APPO60625261011","Male","C10002","A","B","4",1700,"B003","G","Y","S122","G",170,10000,3,31.5,433,"2",29,1,94,29,1,"Sunday",77.4547945205479
"APPQ50604241243","Male","C10035","C","B","4",2445.3,"B001","P","Y","S122","G",517.6,7000,3,18.15,254,"2",1,3,81,1,3,"Sunday",64.5315068493151
"APPV70345094715","Male","C10006","A","B","4",1500,"B025","G","Y","S122","G",0,24000,4,31.5,885,"2",14,2,91,14,2,"Sunday",74.4958904109589
"APPY30408563022","Male","C10001","A","B","4",2250,"B008","G","Y","S122","G",927.5,10000,5,16.75,247,"0",24,10,91,24,10,"Sunday",75.186301369863
"APPZ70377472133","Male","C10003","A","B","4",15500,"B009","G","Y","S122","G",0,150000,4,14.85,4163,"7",18,11,93,18,11,"Sunday",77.2575342465753
"APPB90562225302","Male","C10003","A","A","1",1500,"B001","P","Y","S122","G",0,35000,5,13,796,"2",21,3,92,21,3,"Sunday",75.5945205479452
"APPS40404754037","Male","C10004","A","A","4",2726.7,"B003","G","Y","S122","G",0,51000,4,27,1748,"2",5,8,90,5,8,"Monday",73.9643835616438
