"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","Approved","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPP10426635348","Female","C10002","A","B","4",3100,"B005","P","Y","S122","G",0,51000,4,13.99,1393,"7",0,26,8,90,26,8,"Thursday",73.9945205479452
"APPS60192134626","Male","C10355","C","A","4",2500,"","","Y","S122","G",500,21000,3,16.75,746,"7",0,2,1,89,2,1,"Thursday",72.3479452054794
"APPY20421981202","Male","C10003","A","B","4",2700,"B007","G","Y","S122","G",0,47000,4,27,1611,"2",0,7,9,82,7,9,"Thursday",66.0219178082192
"APPB30783655541","Female","C10025","A","C","2",6700,"B004","P","Y","S122","G",0,50000,5,15.5,1203,"10",0,10,12,92,10,12,"Thursday",76.2876712328767
"APPF50625778909","Male","C10001","A","B","4",23000,"B005","P","Y","S122","G",1200,120000,2,12.99,5704,"10",0,27,8,78,27,8,"Thursday",61.9890410958904
"APPM50464909636","Male","C10004","A","A","4",3000,"B007","G","Y","S122","G",0,54000,4,13.99,1475,"2",0,7,8,90,7,8,"Thursday",73.9424657534247
"APPT10036829349","Male","C10004","A","B","4",2000,"B029","G","Y","S122","G",280,16000,2,28.5,882,"2",0,12,1,88,12,1,"Thursday",71.372602739726
"APPU30162337402","Female","C10058","C","A","4",1100,"B028","P","Y","S122","G",100,9000,2,37,536,"2",0,7,6,91,7,6,"Thursday",74.7753424657534
"APPZ40324779905","Male","C10005","A","C","4",1816,"B003","G","Y","S122","G",0,31000,4,18.25,915,"2",0,15,5,83,15,5,"Thursday",66.7068493150685
"APPD50319157319","Male","C10110","C","A","4",1600,"","","Y","S122","G",0,20000,4,37,804,"2",0,10,12,64,10,12,"Thursday",48.2684931506849
"APPF80039207535","Female","C10001","A","A","4",5800,"B002","P","Y","S122","G",400,20000,5,13.99,465,"10",0,21,10,78,21,10,"Thursday",62.1397260273973
"APPG40028937642","Male","C10007","A","A","4",1650,"B001","P","Y","S122","G",0,25000,4,18.25,738,"2",0,10,11,92,10,11,"Thursday",76.2054794520548
"APPK40917314043","Male","C10002","A","C","4",1300,"B024","G","Y","S122","G",0,21000,4,31.5,775,"2",0,20,9,90,20,9,"Thursday",74.0630136986301
"APPL10292726102","Male","C10146","C","A","4",1573.5,"B022","G","Y","S122","G",450,12000,4,37,482,"2",0,4,10,88,4,10,"Thursday",72.1013698630137
"APPM80694528216","Female","C10321","C","A","4",2500,"B003","G","Y","S122","G",0,50000,5,17,1243,"7",0,21,2,93,21,2,"Thursday",76.4876712328767
"APPN30306923322","Male","C10001","A","A","4",3000,"","","Y","S122","G",0,44000,3,27,1796,"7",0,18,5,84,18,5,"Thursday",67.7178082191781
"APPX50784444308","Male","C10002","A","A","4",5500,"B011","P","Y","S122","G",1500,60000,5,14.49,1411,"10",0,1,12,87,1,12,"Thursday",71.2575342465753
"APPA70605005601","Male","C10006","A","A","4",1500,"","","Y","S122","G",0,10000,2,31.5,567,"2",0,17,8,79,17,8,"Thursday",62.9616438356164
"APPB90428857716","Female","C10003","A","B","4",3200,"B005","P","Y","S122","G",0,50000,5,13.99,1163,"7",0,18,2,86,18,2,"Friday",69.4712328767123
"APPF90738914122","Male","C10005","A","C","4",5000,"B002","P","Y","S122","G",0,90000,4,13.75,2448,"7",0,4,8,81,4,8,"Thursday",64.9287671232877
"APPG40543477233","Male","C10003","A","A","4",2412,"B013","G","Y","S122","G",0,41000,4,16.75,1178,"2",0,5,5,83,5,5,"Thursday",66.6794520547945
"APPJ10960788531","Male","C10005","A","B","4",4700,"B001","P","Y","S122","G",0,10000,1,13.99,898,"10",0,24,7,84,24,7,"Thursday",67.9013698630137
"APPK40889357645","Male","C10005","A","A","4",3081.3,"B017","G","Y","S122","G",0,50000,5,13.99,1163,"7",0,23,2,80,23,2,"Friday",63.4794520547945
"APPL10486148722","Male","C10002","A","A","4",2750,"B002","P","Y","S122","G",0,10000,5,19.75,264,"7",0,18,10,87,18,10,"Thursday",71.1369863013699
"APPM50858955838","Female","C10004","A","B","4",2866,"B004","P","Y","S122","G",628.8,30000,5,16.75,742,"7",0,9,8,89,9,8,"Thursday",72.9479452054795
"APPN40144418949","Male","C10007","A","B","4",5000,"B004","P","Y","S122","G",0,10000,1,15.25,904,"10",0,24,4,60,24,4,"Thursday",43.6356164383562
"APPQ80774522237","Male","C10006","A","A","4",1646.5,"B025","G","Y","S122","G",450,7000,3,31.5,303,"2",0,12,2,85,12,2,"Thursday",68.4575342465753
"APPZ50839962141","Male","C10005","A","B","4",15000,"B004","P","Y","S122","G",0,20000,3,14.25,686,"10",0,21,8,90,21,8,"Thursday",73.9808219178082
"APPC30394723433","Female","C10044","C","B","4",1500,"B003","G","Y","S122","G",250,17000,3,18.25,617,"2",0,18,10,82,18,10,"Thursday",66.1342465753425
"APPE50908347644","Male","C10009","B","A","4",2500,"B001","P","Y","S122","G",0,20000,4,14.85,555,"7",0,10,8,88,10,8,"Thursday",71.9506849315069
"APPG80778002823","Male","C10002","A","A","4",2300,"B002","P","Y","S122","G",400,10000,4,28.5,351,"2",0,17,1,78,17,1,"Thursday",61.3808219178082
"APPO60971504629","Male","C10005","A","C","1",3900,"B001","P","Y","S122","G",0,64000,4,13.99,1749,"10",0,5,1,89,5,1,"Thursday",72.3561643835616
"APPQ80544294848","Male","C10002","A","A","4",1600,"B012","G","Y","S122","G",0,26000,4,31.5,959,"2",0,8,8,93,8,8,"Thursday",76.9479452054795
"APPU80749727248","Male","C10008","A","A","4",2200,"B002","P","Y","S122","G",0,37000,4,28.5,1300,"2",0,25,1,89,25,1,"Thursday",72.4109589041096
"APPD50466991122","Male","C10002","A","A","4",1300,"B004","P","Y","S122","G",0,10000,2,31.5,567,"2",0,26,1,89,26,1,"Thursday",72.413698630137
"APPI70519179638","Male","C10002","A","A","4",1200,"B048","P","Y","S122","G",0,19000,4,31.5,701,"2",0,4,11,91,4,11,"Thursday",75.186301369863
"APPM60004791046","Male","C10012","A","B","4",2900,"B005","P","Y","S122","G",0,58000,5,16.75,1434,"7",0,12,10,81,12,10,"Thursday",65.1178082191781
"APPT40464121747","Male","C10003","A","A","4",30000,"B009","G","Y","S122","G",500,30000,5,14.85,711,"10",0,14,8,88,14,8,"Thursday",71.9616438356164
"APPW80929633034","Male","C10004","A","A","4",4000,"B001","P","Y","S122","G",0,60000,3,16.2,2115,"10",0,17,9,88,17,9,"Thursday",72.0547945205479
"APPX60901032144","Male","C10002","A","B","4",3000,"B029","G","Y","S122","G",0,54000,4,13.99,1475,"2",0,12,10,83,12,10,"Thursday",67.1178082191781
"APPA20001979437","Male","C10011","B","B","4",2750,"B004","P","Y","S122","G",555.1,10000,4,18.15,295,"7",0,15,4,85,15,4,"Thursday",68.627397260274
"APPG20719092018","Female","C10003","A","C","4",2730,"B009","G","Y","S122","G",0,20000,3,18.15,725,"7",0,5,2,82,5,2,"Thursday",65.4356164383562
"APPJ10848914315","Male","C10003","A","B","4",2550,"B004","P","Y","S122","G",0,44000,4,16.75,1264,"4",0,24,12,74,24,12,"Thursday",58.3123287671233
"APPP20206494926","Male","C10331","C","A","4",9556.8,"","","Y","S122","G",0,150000,5,15.5,3608,"7",0,17,10,85,17,10,"Thursday",69.1342465753425
"APPT80134382329","Male","C10059","B","C","4",2600,"B001","P","Y","S122","G",587,20000,4,18.15,589,"7",0,14,9,70,14,9,"Thursday",54.0328767123288
"APPU70567183433","Male","C10006","A","B","4",22000,"B001","P","Y","S122","G",7000,50000,2,13.99,2400,"10",1,3,11,82,3,11,"Thursday",66.1780821917808
"APPX10462306737","Male","C10517","C","B","4",2000,"B009","G","Y","S122","G",800,6000,2,33,345,"2",0,5,12,87,5,12,"Thursday",71.2684931506849
"APPY60064859847","Male","C10003","A","A","4",3220,"B003","G","Y","S122","G",0,20000,2,13.99,960,"7",0,18,9,86,18,9,"Thursday",70.0547945205479
"APPA20361986013","Male","C10003","A","A","4",3000,"","","Y","S122","G",0,20000,5,13.99,465,"7",0,18,3,85,18,3,"Thursday",68.5506849315069
"APPB30077441121","Male","C10002","A","B","4",3500,"B004","P","Y","S122","G",0,1e+05,5,13.75,2314,"10",0,11,5,90,11,5,"Thursday",73.7013698630137
"APPC10825456239","Male","C10016","B","A","4",6000,"B009","G","Y","S122","G",0,150000,5,15.25,3588,"7",0,4,6,87,4,6,"Thursday",70.7643835616438
"APPD10122974344","Male","C10004","A","B","4",2300,"B005","P","Y","S122","G",0,39000,4,16.75,1120,"4",0,5,6,94,5,6,"Thursday",77.772602739726
"APPF30172553515","Male","C10003","A","A","4",2700,"B004","P","Y","S122","G",600,20000,3,19.75,741,"7",0,19,6,73,19,6,"Thursday",56.7972602739726
"APPG50663281637","Male","C10001","A","B","1",2100,"B001","P","Y","S122","G",0,35000,4,16.75,1005,"4",0,21,2,90,21,2,"Thursday",73.4849315068493
"APPJ60541717902","Male","C10002","A","A","4",8000,"B003","G","Y","S122","G",0,144000,4,22,4537,"4",0,12,3,92,12,3,"Thursday",75.5397260273973
"APPL20117141113","Male","C10005","A","A","4",4350,"B001","P","Y","S122","G",0,30000,4,14.85,833,"10",0,11,8,85,11,8,"Thursday",68.9506849315069
"APPR90240015727","Male","C10036","C","A","4",2400,"B003","G","Y","S122","G",0,38000,4,33,1435,"2",0,8,9,83,8,9,"Thursday",67.0246575342466
"APPS40293287833","Male","C10004","A","B","4",5000,"","","Y","S122","G",0,50000,4,14.85,1388,"10",0,5,3,85,5,3,"Thursday",68.5150684931507
"APPZ80387556532","Male","C10006","A","A","1",2228,"B002","P","Y","S122","G",0,24000,2,28.5,1323,"2",0,14,6,95,14,6,"Thursday",78.7972602739726
"APPB10991944702","Male","C10001","A","A","1",2400,"B001","P","Y","S122","G",0,40000,4,16.75,1149,"4",0,17,6,88,17,6,"Thursday",71.8027397260274
"APPC10746897819","Male","C10002","A","B","4",2200,"B016","G","Y","S122","G",0,20000,3,16.75,711,"2",0,27,9,90,27,9,"Thursday",74.0821917808219
"APPD60931668937","Male","C10019","B","A","4",3380,"B008","G","Y","S122","G",250,10000,4,13.99,273,"7",0,2,12,90,2,12,"Thursday",74.2630136986301
"APPF90191147128","Female","C10004","A","B","4",1700,"B004","P","Y","S122","G",0,20000,4,15.25,559,"2",0,28,5,92,28,5,"Thursday",75.7506849315069
"APPH70912293308","Female","C10004","A","B","4",1500,"B023","G","Y","S122","G",350,10000,4,31.5,369,"2",0,30,8,78,30,8,"Thursday",61.9972602739726
"APPP80875005147","Female","C10001","A","A","4",5100,"B003","G","Y","S122","G",978.7,60000,5,13.99,1396,"10",0,10,2,75,10,2,"Thursday",58.4438356164384
"APPQ50292724204","Male","C10005","A","B","4",3000,"","","Y","S122","G",0,30000,3,15.5,1047,"7",0,14,7,88,14,7,"Thursday",71.8767123287671
"APPR10630763317","Male","C10005","A","A","4",1800,"B017","G","Y","S122","G",500,15000,4,31.5,553,"2",0,8,7,85,8,7,"Thursday",68.8575342465753
"APPT10014624539","Female","C10004","A","A","4",2200,"","","Y","S122","G",0,25000,4,28.5,878,"2",0,2,7,83,2,7,"Thursday",66.8383561643836
"APPZ70760391113","Male","C10005","A","B","4",2000,"","","Y","S122","G",374.4,16000,2,18.15,800,"2",0,26,11,87,26,11,"Thursday",71.2438356164384
"APPD40272845525","Male","C10008","A","C","4",3500,"B002","P","Y","S122","G",0,63000,4,13.99,1721,"4",0,13,9,90,13,9,"Thursday",74.0438356164384
"APPI70684863049","Female","C10005","A","A","4",3000,"","","Y","S122","G",500,10000,5,13.99,233,"7",0,11,1,86,11,1,"Thursday",69.3698630136986
"APPR30209008917","Male","C10005","A","A","4",1580,"B003","G","Y","S122","G",0,20000,3,31.5,866,"2",0,17,1,93,17,1,"Thursday",76.3917808219178
"APPT50989224139","Male","C10003","A","B","4",1600,"B001","P","Y","S122","G",0,30000,4,18.25,885,"2",0,28,1,82,28,1,"Thursday",65.413698630137
"APPU90782162241","Female","C10002","A","C","1",10000,"B005","P","Y","S122","G",1500,50000,5,13.99,1163,"10",0,11,3,79,11,3,"Thursday",62.5260273972603
"APPX60389869502","Male","C10294","C","","5",1800,"","","Y","S122","G",0,42000,5,18.25,1072,"2",0,4,7,90,4,7,"Thursday",73.8493150684932
"APPB10680533903","Male","C10158","C","","5",2500,"","","Y","S122","G",0,47000,5,15.5,1130,"7",0,13,4,87,13,4,"Thursday",70.6219178082192
"APPJ10887525708","Male","C10012","A","B","4",5580,"B019","G","Y","S122","G",934.5,80000,4,15.25,2237,"2",0,27,11,54,27,11,"Thursday",38.2246575342466
"APPN30435227107","Male","C10112","C","C","4",1000,"","","Y","S122","G",300,5000,2,37,298,"2",0,15,12,89,15,12,"Thursday",73.2986301369863
"APPP70626512329","Male","C10001","A","A","4",5300,"B014","P","Y","S122","G",0,92000,4,22,2899,"10",0,16,5,83,16,5,"Thursday",66.7095890410959
"APPU80137343833","Male","C10001","A","B","4",2500,"B029","G","Y","S122","G",0,30000,4,17.5,873,"7",0,29,9,79,29,9,"Thursday",63.0794520547945
"APPV90448157909","Female","C10020","A","C","4",5000,"B003","G","Y","S122","G",0,60000,5,17,1491,"10",0,1,7,78,1,7,"Tuesday",61.8191780821918
"APPX70052513121","Male","C10060","C","A","4",3500,"","","Y","S122","G",750,41000,5,15.75,992,"7",0,14,8,80,14,8,"Thursday",63.9561643835616
"APPD70527373714","Male","C10101","C","A","4",1750,"","","Y","S122","G",0,13000,3,18.25,472,"2",0,19,9,73,19,9,"Thursday",57.0493150684932
"APPI80375498223","Male","C10008","A","C","4",4500,"B003","G","Y","S122","G",0,50000,5,15.25,1196,"10",0,9,8,86,9,8,"Thursday",69.9452054794521
"APPO60470299807","Male","C10005","A","C","4",7200,"B004","P","Y","S122","G",900,20000,2,14.85,968,"10",0,29,9,90,29,9,"Thursday",74.0876712328767
"APPP30937705924","Male","C10006","A","B","4",2550,"B001","P","Y","S122","G",500,30000,5,18.15,764,"7",0,2,5,88,2,5,"Thursday",71.6767123287671
"APPT40264924311","Male","C10058","C","A","4",1870,"B017","G","Y","S122","G",0,25000,3,33,1103,"2",0,29,5,92,29,5,"Thursday",75.7534246575343
"APPV70958397509","Male","C10017","B","C","4",2300,"B004","P","Y","S122","G",0,37000,4,14.25,1016,"2",0,21,8,89,21,8,"Thursday",72.9808219178082
"APPW20578238614","Male","C10006","A","B","4",1209.6,"B001","P","Y","S122","G",0,10000,5,18.25,255,"2",0,4,2,86,4,2,"Thursday",69.4356164383562
"APPX30303394724","Male","C10002","A","A","4",2500,"B004","P","Y","S122","G",260,35000,5,15.75,846,"7",0,27,10,87,27,10,"Thursday",71.1616438356164
"APPB30923051114","Male","C10006","A","B","2",4000,"B001","P","Y","S122","G",0,20000,2,13,951,"10",0,30,9,86,30,9,"Thursday",70.0876712328767
"APPF50398606532","Male","C10002","A","A","4",1800,"","","Y","S122","G",400,18000,4,31.5,664,"2",0,9,9,89,9,9,"Thursday",73.0328767123288
"APPM20677992214","Male","C10004","A","B","4",2000,"","","Y","S122","G",0,34000,4,28.5,1195,"2",0,15,7,91,15,7,"Thursday",74.8794520547945
"APPR90682469713","Male","C10007","A","C","4",1550,"B014","P","Y","S122","G",0,23000,4,35.5,903,"2",0,2,4,89,2,4,"Thursday",72.5945205479452
"APPZ60817842508","Male","C10003","A","A","4",2830,"B010","G","Y","S122","G",0,30000,4,15.5,843,"7",0,22,11,81,22,11,"Thursday",65.2301369863014
"APPL60167182735","Male","C10003","A","C","4",2246.6,"B010","G","Y","S122","G",0,10000,2,28.5,551,"2",0,1,1,89,1,1,"Thursday",72.345205479452
"APPP40618989129","Male","C10002","A","A","4",1800,"B014","P","Y","S122","G",500,13000,3,31.5,563,"2",0,1,8,76,1,8,"Thursday",59.9178082191781
"APPQ30266083246","Female","C10003","A","B","4",10800,"B011","P","Y","S122","G",3500,50000,5,14.85,1186,"10",0,27,6,70,27,6,"Thursday",53.8164383561644
"APPY70153323038","Female","C10003","A","C","4",1700,"B001","P","Y","S122","G",0,39000,5,14.25,913,"2",0,15,9,93,15,9,"Thursday",77.0520547945205
"APPF10587722706","Female","C10001","A","A","4",4800,"B034","G","Y","S122","G",0,79000,4,13.99,2158,"10",0,17,3,87,17,3,"Friday",70.5452054794521
"APPV90448499303","Female","C10002","A","A","4",3760,"B005","P","Y","S122","G",640,50000,5,13.99,1163,"7",0,24,4,82,24,4,"Friday",65.6465753424658
"APPZ80362257706","Male","C10002","A","C","1",3600,"B001","P","Y","S122","G",600,30000,5,13.99,698,"10",0,12,8,89,12,8,"Thursday",72.9561643835616
"APPK60982856847","Male","C10058","C","A","4",1500,"","","Y","S122","G",400,7000,2,37,417,"2",0,26,10,85,26,10,"Thursday",69.158904109589
"APPQ20354985419","Male","C10005","A","C","4",4000,"B002","P","Y","S122","G",0,66000,4,13.99,1803,"10",0,9,7,75,9,7,"Friday",58.8493150684931
"APPU60944892809","Male","C10013","B","C","4",2500,"B012","G","Y","S122","G",199.5,20000,4,14.85,555,"7",0,21,3,86,21,3,"Thursday",69.558904109589
"APPB40627716541","Male","C10006","A","C","1",1700,"B001","P","Y","S122","G",0,27000,4,13,724,"2",0,3,6,91,3,6,"Thursday",74.7643835616438
"APPC30625508606","Male","C10005","A","C","4",1530,"B011","P","Y","S122","G",0,24000,4,31.5,885,"2",0,25,8,91,25,8,"Thursday",74.9917808219178
"APPE30359572822","Male","C10002","A","A","4",2500,"","","Y","S122","G",0,42000,4,17,1212,"4",0,11,1,88,11,1,"Thursday",71.3698630136986
"APPK70043496403","Female","C10003","A","B","4",3200,"B001","P","Y","S122","G",0,68000,5,13.99,1582,"7",0,11,2,87,11,2,"Thursday",70.4547945205479
"APPP30461129907","Male","C10001","A","A","4",5600,"B041","P","Y","S122","G",1000,30000,2,14.85,1452,"10",0,24,7,85,24,7,"Thursday",68.9013698630137
"APPV20190718516","Male","C10011","B","B","4",1500,"B034","G","Y","S122","G",0,10000,3,35.5,455,"2",0,25,11,88,25,11,"Thursday",72.2438356164384
"APPY70408242848","Male","C10007","A","C","4",3900,"B001","P","Y","S122","G",0,50000,5,13.99,1163,"10",0,7,6,87,7,6,"Sunday",70.7643835616438
"APPZ90695857909","Male","C10001","A","A","4",2200,"B001","P","Y","S122","G",0,37000,4,28.5,1300,"2",0,16,8,92,16,8,"Thursday",75.9698630136986
"APPA80404295015","Male","C10065","C","A","4",3200,"","","Y","S122","G",0,30000,4,29,1063,"7",0,4,8,76,4,8,"Thursday",59.9260273972603
"APPE30838929419","Male","C10003","A","C","3",4000,"B016","G","Y","S122","G",400,10000,3,15.25,348,"10",0,19,4,89,19,4,"Thursday",72.641095890411
"APPF10008647537","Male","C10003","A","A","4",15000,"B009","G","Y","S122","G",750,30000,4,15.75,846,"10",0,7,11,66,7,11,"Thursday",50.1780821917808
"APPG70522656649","Male","C10046","C","A","5",8500,"","","Y","S122","G",0,140000,4,22,4411,"7",0,14,9,72,14,9,"Thursday",56.0356164383562
"APPL30804444114","Male","C10046","C","A","5",8500,"","","Y","S122","G",0,140000,4,22,4411,"7",0,14,9,72,14,9,"Thursday",56.0356164383562
"APPO60939969419","Male","C10003","A","B","4",25000,"","","Y","S122","G",0,30000,1,15.25,2711,"10",0,4,10,61,4,10,"Thursday",45.0821917808219
"APPQ70937554616","Male","C10013","B","C","4",1400,"B001","P","Y","S122","G",400,7000,2,35.5,411,"2",0,5,10,93,5,10,"Thursday",77.1068493150685
"APPS80328406842","Male","C10014","B","C","4",1600,"B004","P","Y","S122","G",0,24000,4,35.5,943,"2",0,1,8,80,1,8,"Thursday",63.9205479452055
"APPX70390713308","Female","C10207","C","B","4",3600,"B004","P","Y","S122","G",1229.2,30000,4,16.2,853,"7",0,15,10,89,15,10,"Thursday",73.1315068493151
"APPA40439874631","Male","C10005","A","A","4",1500,"","","Y","S122","G",400,8000,2,31.5,454,"2",0,2,3,88,2,3,"Thursday",71.5095890410959
"APPE60668783023","Male","C10002","A","A","4",2400,"B012","G","Y","S122","G",0,39000,4,28.5,1370,"2",0,27,6,86,27,6,"Thursday",69.827397260274
"APPG70136065202","Male","C10001","A","C","4",3600,"B002","P","Y","S122","G",0,65000,4,13.99,1776,"2",0,26,9,85,26,9,"Thursday",69.0767123287671
"APPK90138029642","Male","C10001","A","A","4",3200,"B001","P","Y","S122","G",0,57000,4,13.99,1557,"2",0,26,3,89,26,3,"Thursday",72.5753424657534
"APPO70114866042","Male","C10004","A","A","4",1500,"B021","P","Y","S122","G",0,10000,3,31.5,433,"2",0,28,4,92,28,4,"Thursday",75.6684931506849
"APPP90975829111","Male","C10002","A","A","4",1835,"B017","G","Y","S122","G",0,31000,4,18.25,915,"2",0,1,1,93,1,1,"Thursday",76.3479452054794
"APPS40575865412","Male","C10003","A","A","4",3000,"B001","P","Y","S122","G",0,30000,3,27,1225,"7",0,31,12,91,31,12,"Thursday",75.3424657534247
"APPW70955785817","Male","C10017","B","B","4",1243.7,"B009","G","Y","S122","G",0,19000,4,35.5,746,"2",0,23,8,91,23,8,"Thursday",74.986301369863
"APPY50790174044","Male","C10001","A","A","4",1800,"B001","P","Y","S122","G",0,6000,3,31.5,260,"2",0,5,4,84,5,4,"Thursday",67.6
"APPC90346598449","Male","C10042","C","A","4",1500,"B020","G","Y","S122","G",0,19000,3,37,881,"2",0,28,7,88,28,7,"Thursday",71.9150684931507
"APPF20470253727","Male","C10110","C","B","4",2000,"B028","P","Y","S122","G",500,15000,3,33,662,"2",0,25,9,89,25,9,"Thursday",73.0767123287671
"APPM50747682447","Male","C10002","A","B","4",1220,"B003","G","Y","S122","G",0,19000,4,31.5,701,"2",0,12,3,93,12,3,"Thursday",76.5397260273973
"APPO90246998636","Male","C10003","A","C","4",2200,"B001","P","Y","S122","G",0,37000,4,18.15,1090,"4",0,5,3,86,5,3,"Thursday",69.5150684931507
"APPS30900041047","Male","C10002","A","A","4",1500,"B008","G","Y","S122","G",0,24000,4,31.5,885,"2",0,20,6,88,20,6,"Thursday",71.8109589041096
"APPT90922167104","Male","C10003","A","A","4",1500,"B001","P","Y","S122","G",0,20000,5,18.25,511,"2",0,21,4,89,21,4,"Thursday",72.6465753424658
"APPV30584283304","Male","C10033","C","B","4",1294.2,"B012","G","Y","S122","G",0,19000,4,37,764,"2",0,3,3,91,3,3,"Thursday",74.5123287671233
"APPX30593429521","Male","C10004","A","C","3",1630,"B001","P","Y","S122","G",0,10000,4,18.25,295,"2",0,18,3,91,18,3,"Thursday",74.5534246575343
"APPY10058257639","Male","C10006","A","C","4",6300,"B002","P","Y","S122","G",0,91000,3,13.99,3110,"7",0,17,6,80,17,6,"Thursday",63.7972602739726
"APPA20524619807","Male","C10005","A","A","4",1500,"","","Y","S122","G",0,10000,2,31.5,567,"2",0,20,7,83,20,7,"Thursday",66.8876712328767
"APPB90940179938","Male","C10010","A","B","4",15000,"B001","P","Y","S122","G",0,1e+05,4,11.99,2633,"4",0,22,11,93,22,11,"Thursday",77.2383561643836
"APPG70183285413","Male","C10009","B","C","4",1200,"B001","P","Y","S122","G",0,19000,4,18.25,561,"2",0,11,7,92,11,7,"Thursday",75.8712328767123
"APPL10145202923","Male","C10002","A","C","4",5000,"B002","P","Y","S122","G",0,82000,4,13.99,2240,"10",0,25,8,85,25,8,"Friday",68.986301369863
"APPM10187038034","Male","C10006","A","C","4",1700,"B038","P","Y","S122","G",0,27000,4,31.5,996,"2",0,19,7,91,19,7,"Thursday",74.8904109589041
"APPO90418915209","Male","C10022","B","A","4",10000,"B003","G","Y","S122","G",0,180000,4,13.99,4918,"4",0,26,5,90,26,5,"Thursday",73.7424657534247
"APPP70216294317","Male","C10047","B","C","4",2100,"B004","P","Y","S122","G",0,49000,5,14.25,1147,"2",0,3,4,88,3,4,"Thursday",71.5972602739726
"APPR70474639537","Male","C10004","A","A","4",4000,"B018","G","Y","S122","G",0,66000,4,13.99,1803,"10",0,23,4,78,23,4,"Monday",61.6328767123288
"APPS70046166649","Male","C10005","A","A","4",2500,"B002","P","Y","S122","G",0,42000,4,16.5,1201,"7",0,13,12,63,13,12,"Thursday",47.2739726027397
"APPC70484634623","Male","C10003","A","A","4",3660,"B004","P","Y","S122","G",1120,30000,5,13.99,698,"7",0,13,7,81,13,7,"Thursday",64.8684931506849
"APPK50228067446","Female","C10001","A","B","4",20000,"B001","P","Y","S122","G",0,1e+05,2,15.25,4861,"10",0,21,11,92,21,11,"Thursday",76.2356164383562
"APPM70611731611","Male","C10006","A","A","1",3500,"B003","G","Y","S122","G",0,63000,4,13.99,1721,"4",0,3,2,78,3,2,"Thursday",61.427397260274
"APPN40050252746","Male","C10003","A","C","1",2250,"B002","P","Y","S122","G",0,6000,1,13,536,"4",0,31,5,94,31,5,"Thursday",77.758904109589
"APPT20116916319","Male","C10002","A","B","4",5493.3,"B001","P","Y","S122","G",0,150000,5,13.25,3432,"10",0,27,7,81,27,7,"Thursday",64.9068493150685
"APPX50315701701","Male","C10002","A","C","4",1730,"B004","P","Y","S122","G",0,20000,3,31.5,866,"2",0,11,3,90,11,3,"Thursday",73.5342465753425
"APPY30299263816","Male","C10004","A","A","4",3500,"B003","G","Y","S122","G",0,64000,4,13.99,1749,"2",0,13,9,75,13,9,"Thursday",59.0328767123288
"APPC40352624248","Female","C10004","A","B","4",5300,"B005","P","Y","S122","G",0,20000,4,13.99,546,"10",0,19,8,84,19,8,"Thursday",67.972602739726
"APPE10957797428","Male","C10002","A","A","4",2100,"B002","P","Y","S122","G",0,6000,4,28.5,211,"2",0,9,6,94,9,6,"Thursday",77.7835616438356
"APPP90910401514","Male","C10002","A","B","4",2692,"B001","P","Y","S122","G",0,37000,3,17,1319,"4",0,19,12,87,19,12,"Thursday",71.3068493150685
"APPT60640363922","Male","C10011","B","A","4",1500,"B017","G","Y","S122","G",0,22000,4,35.5,864,"2",0,20,9,91,20,9,"Thursday",75.0630136986301
"APPV30456823114","Male","C10003","A","C","1",2700,"B006","P","Y","S122","G",0,46000,4,13,1234,"4",0,8,3,92,8,3,"Thursday",75.5287671232877
"APPW10843663207","Male","C10006","A","B","4",1500,"B001","P","Y","S122","G",0,24000,4,31.5,885,"2",0,24,3,84,24,3,"Thursday",67.5671232876712
"APPX80576772328","Male","C10031","C","A","4",3000,"B003","G","Y","S122","G",0,30000,4,19.75,909,"7",0,15,8,72,15,8,"Thursday",55.9534246575342
"APPA10034077602","Female","C10004","A","C","4",3000,"B005","P","Y","S122","G",0,50000,3,13.99,1709,"10",0,1,9,89,1,9,"Thursday",73.0109589041096
"APPD50455254933","Male","C10001","A","A","4",2100,"B024","G","Y","S122","G",0,35000,4,28.5,1230,"2",0,15,9,61,15,9,"Thursday",45.0301369863014
"APPF30704991107","Male","C10004","A","C","4",3000,"B018","G","Y","S122","G",0,50000,4,13.99,1366,"10",0,21,10,86,21,10,"Thursday",70.1452054794521
"APPI20804256401","Male","C10002","A","B","4",35000,"B016","G","Y","S122","G",0,120000,4,13.5,3249,"7",0,9,7,84,9,7,"Thursday",67.8602739726027
"APPJ90638296529","Male","C10020","A","C","4",5000,"B004","P","Y","S122","G",0,101000,5,13.75,2337,"7",0,13,2,86,13,2,"Thursday",69.4602739726027
"APPK40786544631","Male","C10007","A","C","4",5286.5,"B004","P","Y","S122","G",2296.5,1e+05,5,13.99,2326,"0",0,10,3,72,10,3,"Friday",55.5178082191781
"APPV30942835719","Male","C10002","A","A","4",3700,"B001","P","Y","S122","G",0,67000,4,13.99,1831,"2",0,7,3,84,7,3,"Thursday",67.5205479452055
